"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"","","","","/項目 コード","D320307","D320308","D3203082","D3203085","D3203086","D320309","D320310","D3203102","D3203103","D3203104","D3203105","D3203106","D3203107","D3203108","D320311","D320312","D320401","D320402","D320403","D320404","D320405","D320406","D320407","D320408","D320409"
"調査年 コード","調査年","地域 コード","地域","/項目","D320307_商工費（市町村財政）【千円】","D320308_土木費（市町村財政）【千円】","D3203082_道路橋りょう費（市町村財政）【千円】","D3203085_都市計画費（市町村財政）【千円】","D3203086_住宅費（市町村財政）【千円】","D320309_消防費（市町村財政）【千円】","D320310_教育費（市町村財政）【千円】","D3203102_小学校費（市町村財政）【千円】","D3203103_中学校費（市町村財政）【千円】","D3203104_高等学校費（市町村財政）【千円】","D3203105_特別支援学校費（市町村財政）【千円】","D3203106_幼稚園費（市町村財政）【千円】","D3203107_社会教育費（市町村財政）【千円】","D3203108_保健体育費（市町村財政）【千円】","D320311_災害復旧費（市町村財政）【千円】","D320312_公債費（市町村財政）（目的別歳出内訳）【千円】","D320401_人件費（市町村財政）【千円】","D320402_物件費（市町村財政）【千円】","D320403_維持補修費（市町村財政）【千円】","D320404_扶助費（市町村財政）【千円】","D320405_補助費等（市町村財政）【千円】","D320406_普通建設事業費（市町村財政）【千円】","D320407_災害復旧事業費（市町村財政）【千円】","D320408_失業対策事業費（市町村財政）【千円】","D320409_公債費（市町村財政）（性質別歳出内訳）【千円】"
"2020100000","2020年度","27144","大阪府 堺市 西区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","27145","大阪府 堺市 南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","27146","大阪府 堺市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","27147","大阪府 堺市 美原区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","27202","大阪府 岸和田市","","1,877,511","5,076,061","1,238,315","3,136,337","568,749","2,248,633","8,743,648","2,302,895","1,019,689","672,166","0","1,660,845","822,840","1,486,553","0","7,070,799","12,924,444","9,399,109","506,740","27,341,414","26,858,105","3,266,716","0","0","7,070,799"
"2020100000","2020年度","27203","大阪府 豊中市","","2,666,442","9,590,577","2,860,629","4,842,830","884,696","4,750,451","16,757,794","4,553,275","1,959,511","0","0","0","3,030,365","4,844,864","0","9,697,736","26,580,382","21,496,420","1,054,167","54,604,275","54,900,724","8,063,263","0","0","9,697,736"
"2020100000","2020年度","27204","大阪府 池田市","","619,788","3,067,752","740,003","1,756,992","330,275","1,157,650","7,222,073","954,978","457,363","0","0","403,840","805,619","2,786,635","4,469","3,123,629","7,533,229","6,311,458","306,885","9,667,816","13,886,889","4,112,136","4,469","0","3,123,629"
"2020100000","2020年度","27205","大阪府 吹田市","","2,862,183","11,800,303","2,062,005","7,924,782","1,218,451","4,074,099","24,390,683","7,372,079","3,103,024","0","0","1,586,983","4,217,908","4,101,622","240,576","5,584,821","25,589,086","22,221,756","2,783,142","41,201,759","49,099,316","16,179,367","240,576","0","5,584,435"
"2020100000","2020年度","27206","大阪府 泉大津市","","380,473","3,162,329","390,561","2,594,033","50,494","712,210","3,546,500","848,403","222,544","0","0","486,444","700,617","520,879","0","2,751,127","4,363,068","3,779,732","163,787","8,587,626","12,498,732","2,134,596","0","0","2,751,127"
"2020100000","2020年度","27207","大阪府 高槻市","","3,262,653","10,953,890","1,372,842","8,918,916","176,631","3,443,961","16,188,114","4,439,530","2,100,023","0","0","2,608,736","3,318,050","2,067,422","0","8,198,556","20,749,388","16,826,362","1,735,297","38,183,031","45,885,817","16,306,426","0","0","8,198,556"
"2020100000","2020年度","27208","大阪府 貝塚市","","403,273","2,738,885","621,019","1,303,052","210,726","1,320,273","3,930,650","1,073,794","499,661","0","0","274,668","458,659","683,262","0","2,485,753","5,813,380","3,865,700","311,669","10,627,835","12,958,392","2,463,566","0","0","2,485,753"
"2020100000","2020年度","27209","大阪府 守口市","","1,332,292","3,933,909","1,105,880","2,423,088","215,915","2,678,506","9,561,386","5,106,761","780,042","0","0","131,735","688,141","159,256","1,346","5,386,955","6,038,600","8,730,207","198,970","25,767,073","20,909,337","6,627,824","1,346","0","5,386,955"
"2020100000","2020年度","27210","大阪府 枚方市","","2,003,269","14,086,448","1,604,051","12,024,139","59,244","4,837,380","15,189,878","3,527,643","2,074,754","0","0","469,510","1,567,170","3,442,623","30,594","10,097,769","21,324,218","16,402,252","1,406,996","46,573,177","56,874,790","19,074,539","30,594","0","10,097,769"
"2020100000","2020年度","27211","大阪府 茨木市","","2,092,302","7,735,223","2,009,031","4,343,342","323,588","2,624,410","13,447,211","3,291,380","1,214,324","0","0","1,066,951","1,836,235","2,940,226","22,038","5,220,937","17,113,715","15,983,188","1,256,055","29,903,274","36,735,159","8,862,319","22,038","0","5,220,937"
"2020100000","2020年度","27212","大阪府 八尾市","","1,701,076","8,079,620","1,290,954","5,722,429","600,218","2,770,743","10,415,567","3,038,788","1,278,955","0","0","512,250","1,631,310","1,270,221","148,649","8,699,029","18,095,890","10,973,924","448,634","39,264,963","38,084,365","5,098,181","148,649","0","8,699,029"
"2020100000","2020年度","27213","大阪府 泉佐野市","","948,442","5,364,087","336,585","4,196,102","452,691","1,416,200","6,132,400","2,332,377","986,228","0","0","205,268","653,482","982,553","571","6,146,655","5,829,586","7,815,553","111,242","12,056,921","18,072,429","5,230,251","571","0","6,146,105"
"2020100000","2020年度","27214","大阪府 富田林市","","300,175","2,539,877","605,828","1,648,357","129,035","1,564,006","4,471,497","1,057,542","623,674","0","0","403,836","818,156","1,116,977","12,659","3,150,509","7,948,727","5,408,154","287,273","12,497,309","15,030,834","4,149,174","12,659","0","3,145,803"
"2020100000","2020年度","27215","大阪府 寝屋川市","","623,031","10,247,777","468,480","9,029,924","254,773","2,958,295","10,181,862","1,384,287","1,264,029","0","0","153,283","2,409,969","1,527,801","2,892","5,645,706","11,557,493","9,652,813","243,642","32,642,162","31,646,790","9,691,330","2,892","0","5,645,706"
"2020100000","2020年度","27216","大阪府 河内長野市","","1,298,225","2,519,248","696,562","1,718,526","41,561","1,262,578","3,548,522","908,929","462,087","0","0","25,138","859,323","399,123","89,695","3,134,302","6,108,506","5,375,329","116,278","10,912,559","14,740,600","2,064,999","89,695","0","3,134,302"
"2020100000","2020年度","27217","大阪府 松原市","","514,856","3,231,804","349,427","2,441,142","131,149","1,401,792","4,698,486","1,089,724","565,566","0","0","766,864","591,934","843,525","772","4,042,687","7,417,118","5,865,030","236,623","15,902,210","16,576,047","1,922,988","772","0","4,042,687"
"2020100000","2020年度","27218","大阪府 大東市","","605,254","6,182,250","1,074,117","4,116,556","203,725","1,614,270","5,085,948","1,283,479","766,376","0","0","121,582","761,697","905,496","0","3,806,574","5,767,056","8,467,507","246,816","12,869,966","17,913,732","4,669,956","0","0","3,806,574"
"2020100000","2020年度","27219","大阪府 和泉市","","1,302,005","5,038,207","1,278,044","2,658,034","545,896","1,630,515","6,924,167","1,852,023","1,154,076","0","0","137,805","1,601,369","1,224,051","0","6,913,966","9,739,575","8,695,868","379,290","22,290,525","24,709,240","6,337,936","0","0","6,913,966"
"2020100000","2020年度","27220","大阪府 箕面市","","1,272,712","24,622,761","944,967","22,627,016","253,822","2,335,607","7,424,759","1,773,950","1,011,528","0","0","848,079","1,129,260","1,246,308","80,537","3,057,828","10,249,463","8,770,987","314,870","14,342,252","19,118,197","23,928,366","78,947","0","3,057,828"
"2020100000","2020年度","27221","大阪府 柏原市","","300,509","2,535,870","803,142","1,225,310","0","1,001,301","2,992,440","788,786","532,779","0","0","529,940","350,022","485,275","0","1,886,161","4,406,108","2,848,832","99,503","6,791,613","11,109,610","4,706,438","0","0","1,886,080"
"2020100000","2020年度","27222","大阪府 羽曳野市","","581,734","2,927,069","625,977","1,846,945","355,136","1,369,968","4,648,142","1,008,307","735,512","0","0","597,498","752,153","1,007,654","0","3,395,813","6,339,770","4,930,971","116,065","13,550,506","17,477,133","2,278,871","0","0","3,395,813"
"2020100000","2020年度","27223","大阪府 門真市","","412,019","9,129,959","292,052","4,398,322","4,074,251","1,757,727","5,391,804","1,575,019","878,082","0","0","257,119","385,092","760,512","1,847","4,231,640","7,193,919","7,263,607","242,174","21,091,983","17,615,590","7,281,398","1,847","0","4,231,640"
"2020100000","2020年度","27224","大阪府 摂津市","","856,744","4,920,835","958,355","3,688,493","46,826","1,053,386","3,953,385","902,222","426,268","0","0","334,897","630,523","967,248","0","1,964,492","5,985,892","5,037,003","675,786","11,166,434","12,651,122","3,377,199","0","0","1,964,492"
"2020100000","2020年度","27225","大阪府 高石市","","279,715","4,786,616","145,152","3,890,666","38,869","824,765","2,976,158","739,293","524,745","0","0","88,567","647,989","558,420","0","3,146,457","3,272,285","3,451,810","88,494","6,711,293","9,397,522","3,678,820","0","0","3,146,457"
"2020100000","2020年度","27226","大阪府 藤井寺市","","377,553","1,781,352","208,586","1,414,359","2,215","924,034","2,754,807","626,968","311,272","0","0","404,682","612,553","452,292","0","1,466,923","4,559,488","2,914,712","106,012","7,246,908","10,660,172","743,989","0","0","1,466,923"
"2020100000","2020年度","27227","大阪府 東大阪市","","6,262,151","17,179,488","2,315,227","12,307,698","1,592,983","5,190,761","20,893,631","4,468,321","3,232,524","778,938","0","2,534,714","3,241,348","3,775,084","67,278","20,371,299","27,563,311","21,481,721","1,546,907","75,404,623","70,861,489","10,670,142","67,278","0","20,371,299"
"2020100000","2020年度","27228","大阪府 泉南市","","431,263","1,399,452","186,682","979,260","103,112","893,182","2,778,442","675,961","377,368","0","0","494,330","296,269","482,094","3,950","2,529,291","3,768,693","2,942,936","156,224","6,957,019","9,801,777","714,790","3,950","0","2,529,291"
"2020100000","2020年度","27229","大阪府 四條畷市","","459,834","1,314,647","217,710","1,010,160","1,576","732,671","2,551,847","931,575","363,536","0","0","139,104","276,305","237,870","1,276","1,740,784","3,155,346","2,988,271","40,169","6,311,626","8,726,749","987,219","1,276","0","1,740,784"
"2020100000","2020年度","27230","大阪府 交野市","","170,587","3,057,768","391,241","2,028,710","4,339","832,552","3,813,303","457,616","199,864","0","0","442,078","851,110","733,693","0","2,930,383","5,310,011","3,638,276","74,908","7,400,923","9,927,095","3,242,115","0","0","2,930,383"
"2020100000","2020年度","27231","大阪府 大阪狭山市","","252,713","1,230,635","398,088","791,397","0","1,153,819","2,471,818","499,095","245,822","0","0","590,654","326,510","424,527","0","1,772,380","4,071,639","3,743,522","30,997","6,024,885","7,649,173","1,382,832","0","0","1,772,380"
"2020100000","2020年度","27232","大阪府 阪南市","","211,090","1,071,015","226,145","723,033","0","757,615","2,112,132","482,114","240,811","0","0","446,516","420,901","280,878","0","1,670,714","3,498,625","2,660,688","45,293","4,664,166","7,903,367","574,347","0","0","1,670,714"
"2020100000","2020年度","27301","大阪府 島本町","","231,014","1,023,059","346,969","465,245","47,972","413,862","2,784,323","1,870,767","175,028","0","0","182,557","175,320","194,595","1,017","1,179,023","2,389,189","2,173,941","88,676","2,899,010","3,884,403","2,719,480","1,017","0","1,178,783"
"2020100000","2020年度","27321","大阪府 豊能町","","92,751","424,442","147,649","210,828","2,962","374,050","988,957","213,774","105,492","0","0","124,067","150,657","152,205","199,528","596,353","1,974,706","1,142,587","145,980","623,891","2,847,209","342,333","199,528","0","596,353"
"2020100000","2020年度","27322","大阪府 能勢町","","14,071","359,033","97,889","222,578","674","754,775","499,766","84,333","76,108","0","0","10,503","11,402","43,897","100,667","530,953","953,710","963,408","19,700","445,691","1,885,506","1,359,416","100,667","0","530,953"
"2020100000","2020年度","27341","大阪府 忠岡町","","33,256","612,641","59,286","522,814","3,265","366,167","771,193","232,432","104,660","0","0","88,022","89,169","120,688","0","754,874","1,428,121","1,419,366","18,042","1,130,575","2,646,301","623,008","0","0","754,874"
"2020100000","2020年度","27361","大阪府 熊取町","","100,495","1,566,088","830,848","529,704","30,492","582,307","2,334,616","696,932","375,456","0","0","0","275,469","457,189","153,236","875,032","2,982,482","2,410,401","156,904","3,111,814","6,231,631","1,819,989","153,236","0","875,032"
"2020100000","2020年度","27362","大阪府 田尻町","","116,248","702,971","92,069","537,061","43,672","297,034","678,557","109,872","57,962","0","0","83,709","191,968","88,083","0","68,798","1,250,946","710,289","16,154","558,336","1,608,529","317,531","0","0","68,798"
"2020100000","2020年度","27366","大阪府 岬町","","210,361","1,207,876","606,297","485,031","33,730","532,122","629,623","220,867","82,723","0","0","47,421","61,110","146,051","19,663","696,996","1,681,541","1,170,674","141,277","886,382","2,171,306","978,658","19,663","0","696,996"
"2020100000","2020年度","27381","大阪府 太子町","","89,831","324,451","80,515","214,392","0","237,198","1,120,748","129,107","59,629","0","0","51,741","455,937","192,020","0","431,514","1,178,308","892,126","22,043","1,016,061","2,187,075","680,571","0","0","431,514"
"2020100000","2020年度","27382","大阪府 河南町","","74,149","409,959","123,849","217,800","0","332,304","814,863","244,843","97,822","0","0","22,498","83,567","239,619","0","584,335","1,346,165","1,107,789","14,102","1,064,883","2,464,578","404,955","0","0","584,335"
"2020100000","2020年度","27383","大阪府 千早赤阪村","","124,302","277,735","91,566","137,735","0","174,921","410,282","86,508","58,893","0","0","497","23,180","75,262","79,371","334,179","768,614","631,056","11,772","368,900","896,768","165,908","79,371","0","334,179"
"2020100000","2020年度","28100","兵庫県 神戸市","","17,733,555","109,817,384","25,940,951","27,962,725","25,823,377","18,231,998","156,289,220","59,907,719","32,143,020","6,568,403","11,366,414","2,187,315","7,520,149","9,963,506","5,837,296","110,565,352","185,413,946","85,587,877","8,236,762","220,313,315","219,557,243","119,651,955","5,837,296","0","109,953,111"
"2020100000","2020年度","28101","兵庫県 神戸市 東灘区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","28102","兵庫県 神戸市 灘区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","28105","兵庫県 神戸市 兵庫区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","28106","兵庫県 神戸市 長田区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","28107","兵庫県 神戸市 須磨区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","28108","兵庫県 神戸市 垂水区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","28109","兵庫県 神戸市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","28110","兵庫県 神戸市 中央区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","28111","兵庫県 神戸市 西区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","33100","岡山県 岡山市","","8,431,447","38,856,164","17,798,272","17,007,345","2,193,788","9,125,328","60,527,117","23,035,255","11,523,431","422,060","0","3,439,015","4,458,145","4,721,198","866,328","33,742,467","79,751,811","34,373,367","4,765,541","85,821,235","97,212,099","43,674,452","866,328","0","33,656,078"
"2020100000","2020年度","33101","岡山県 岡山市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","33102","岡山県 岡山市 中区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","33103","岡山県 岡山市 東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","33104","岡山県 岡山市 南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","34100","広島県 広島市","","22,214,396","96,252,001","32,225,564","49,797,937","5,259,636","16,662,489","110,294,982","42,331,603","22,392,943","6,258,514","2,955,394","725,956","9,114,810","9,150,353","5,738,203","69,193,243","139,404,704","63,470,425","3,864,602","169,767,387","173,066,844","67,809,879","5,738,203","0","68,975,975"
"2020100000","2020年度","34101","広島県 広島市 中区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2020100000","2020年度","34102","広島県 広島市 東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
