"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"","","","","/項目 コード","D2201","D2209","D320101","D320102","D320108","D320113","D320121","D3203","D320301","D320302","D320303","D3203031","D3203032","D3203033","D3203034","D3203035","D320304","D3203042","D3203043","D3203044","D320305","D3203051","D320306"
"調査年 コード","調査年","地域 コード","地域","/項目","D2201_財政力指数（市町村財政）【‐】","D2209_一般財源（市町村財政）【千円】","D320101_地方税（市町村財政）【千円】","D320102_地方譲与税（市町村財政）【千円】","D320108_地方交付税（市町村財政）【千円】","D320113_国庫支出金（市町村財政）【千円】","D320121_地方債（市町村財政）【千円】","D3203_歳出決算総額（市町村財政）【千円】","D320301_議会費（市町村財政）【千円】","D320302_総務費（市町村財政）【千円】","D320303_民生費（市町村財政）【千円】","D3203031_社会福祉費（市町村財政）【千円】","D3203032_老人福祉費（市町村財政）【千円】","D3203033_児童福祉費（市町村財政）【千円】","D3203034_生活保護費（市町村財政）【千円】","D3203035_災害救助費（市町村財政）【千円】","D320304_衛生費（市町村財政）【千円】","D3203042_保健衛生費（市町村財政）【千円】","D3203043_保健所費（市町村財政）【千円】","D3203044_清掃費（市町村財政）【千円】","D320305_労働費（市町村財政）【千円】","D3203051_失業対策費（市町村財政）【千円】","D320306_農林水産業費（市町村財政）【千円】"
"2006100000","2006年度","15101","新潟県 新潟市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","15102","新潟県 新潟市 東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","15103","新潟県 新潟市 中央区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","15104","新潟県 新潟市 江南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","15105","新潟県 新潟市 秋葉区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","15106","新潟県 新潟市 南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","15107","新潟県 新潟市 西区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","15108","新潟県 新潟市 西蒲区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","22100","静岡県 静岡市","","-","147,736,773","121,617,311","7,944,455","14,737,760","28,907,982","33,685,400","254,769,056","1,087,612","20,599,502","61,384,684","15,555,915","12,914,080","23,668,597","9,242,585","3,507","21,673,189","11,661,171","632,661","9,163,207","695,603","***","5,627,085"
"2006100000","2006年度","22101","静岡県 静岡市 葵区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","22102","静岡県 静岡市 駿河区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","22103","静岡県 静岡市 清水区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","22130","静岡県 浜松市","","0.89","158,760,042","126,358,765","9,295,782","18,949,490","21,792,837","22,964,800","245,393,701","1,113,908","28,165,103","57,810,184","13,495,806","15,045,111","21,804,122","7,453,193","11,952","22,351,340","11,014,965","616,563","10,621,480","391,860","***","8,542,270"
"2006100000","2006年度","22138","静岡県 浜松市 中央区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","22139","静岡県 浜松市 浜名区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","22140","静岡県 浜松市 天竜区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"2006100000","2006年度","23100","愛知県 名古屋市","","0.99","532,444,812","495,153,793","20,169,888","1,168,023","90,823,705","99,992,000","984,714,435","2,369,836","82,123,917","249,392,644","72,083,343","40,130,870","81,553,089","55,588,775","36,567","70,569,433","29,943,357","6,514,578","33,784,478","142,958","***","1,807,397"
"2006100000","2006年度","23101","愛知県 名古屋市 千種区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","23102","愛知県 名古屋市 東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","23103","愛知県 名古屋市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","23104","愛知県 名古屋市 西区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","23105","愛知県 名古屋市 中村区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","23106","愛知県 名古屋市 中区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","23107","愛知県 名古屋市 昭和区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","23108","愛知県 名古屋市 瑞穂区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","23109","愛知県 名古屋市 熱田区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","23110","愛知県 名古屋市 中川区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","23111","愛知県 名古屋市 港区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","23112","愛知県 名古屋市 南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","23113","愛知県 名古屋市 守山区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","23114","愛知県 名古屋市 緑区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","23115","愛知県 名古屋市 名東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","23116","愛知県 名古屋市 天白区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","26100","京都府 京都市","","0.69","350,004,197","249,737,324","12,725,764","80,251,162","97,384,743","76,587,800","679,144,591","1,930,816","48,638,314","210,660,131","45,073,508","35,735,904","60,868,644","68,962,312","19,763","60,644,640","12,934,450","4,513,097","42,893,001","289,836","***","1,892,769"
"2006100000","2006年度","26101","京都府 京都市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","26102","京都府 京都市 上京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","26103","京都府 京都市 左京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","26104","京都府 京都市 中京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","26105","京都府 京都市 東山区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","26106","京都府 京都市 下京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","26107","京都府 京都市 南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","26108","京都府 京都市 右京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","26109","京都府 京都市 伏見区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","26110","京都府 京都市 山科区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","26111","京都府 京都市 西京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27100","大阪府 大阪市","","0.89","742,672,173","652,624,201","24,602,775","47,208,276","252,668,296","142,188,000","1,587,642,560","2,891,545","117,350,774","525,910,918","108,643,943","57,664,064","111,406,396","248,112,691","83,824","116,334,496","57,399,314","8,720,965","49,187,318","494,715","***","174,864"
"2006100000","2006年度","27102","大阪府 大阪市 都島区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27103","大阪府 大阪市 福島区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27104","大阪府 大阪市 此花区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27106","大阪府 大阪市 西区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27107","大阪府 大阪市 港区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27108","大阪府 大阪市 大正区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27109","大阪府 大阪市 天王寺区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27111","大阪府 大阪市 浪速区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27113","大阪府 大阪市 西淀川区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27114","大阪府 大阪市 東淀川区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27115","大阪府 大阪市 東成区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27116","大阪府 大阪市 生野区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27117","大阪府 大阪市 旭区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27118","大阪府 大阪市 城東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27119","大阪府 大阪市 阿倍野区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27120","大阪府 大阪市 住吉区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27121","大阪府 大阪市 東住吉区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27122","大阪府 大阪市 西成区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27123","大阪府 大阪市 淀川区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27124","大阪府 大阪市 鶴見区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27125","大阪府 大阪市 住之江区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27126","大阪府 大阪市 平野区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27127","大阪府 大阪市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27128","大阪府 大阪市 中央区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27140","大阪府 堺市","","0.78","161,636,424","122,702,201","7,829,211","27,769,892","45,603,665","21,866,200","284,976,785","1,525,534","28,408,773","104,883,217","18,906,511","15,522,667","33,543,298","36,908,592","2,149","27,252,247","13,145,571","2,323,859","11,514,993","334,674","***","1,099,841"
"2006100000","2006年度","27141","大阪府 堺市 堺区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27142","大阪府 堺市 中区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27143","大阪府 堺市 東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27144","大阪府 堺市 西区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27145","大阪府 堺市 南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27146","大阪府 堺市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27147","大阪府 堺市 美原区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","***","-"
"2006100000","2006年度","27202","大阪府 岸和田市","","0.61","39,071,019","23,443,874","1,769,044","13,232,904","8,277,471","5,534,800","65,686,709","419,735","5,925,674","23,875,894","4,359,312","3,490,220","9,383,543","6,638,020","4,799","7,160,953","3,181,998","0","3,958,360","84,175","***","363,557"
"2006100000","2006年度","27203","大阪府 豊中市","","0.98","71,545,670","63,407,362","4,496,336","1,481,105","14,671,638","6,349,100","117,067,216","635,743","19,119,660","44,300,833","10,755,384","7,430,423","13,354,594","12,752,124","8,308","10,556,469","4,996,945","0","5,550,239","119,052","***","61,567"
"2006100000","2006年度","27204","大阪府 池田市","","0.95","18,899,484","16,526,368","780,922","1,003,465","2,695,444","2,851,700","33,329,527","396,700","4,365,396","9,665,842","3,049,434","1,950,721","3,372,379","1,292,408","900","3,599,441","2,085,666","0","1,484,324","36,587","***","59,008"
"2006100000","2006年度","27205","大阪府 吹田市","","1.12","67,946,354","63,314,129","2,339,389","96,603","10,518,362","5,945,000","101,596,047","671,484","13,117,631","37,239,397","8,767,629","5,849,056","14,198,540","8,422,910","1,262","10,593,197","4,761,530","0","5,695,621","233,547","***","99,114"
"2006100000","2006年度","27206","大阪府 泉大津市","","0.74","15,600,494","10,928,499","753,415","3,662,696","2,725,709","2,967,500","25,154,910","232,583","2,783,946","8,269,719","1,632,395","1,483,847","2,875,168","2,278,309","0","2,998,955","1,277,010","0","1,714,934","69,891","***","19,259"
"2006100000","2006年度","27207","大阪府 高槻市","","0.78","62,073,439","46,968,684","3,157,216","10,614,978","10,657,952","3,727,600","91,184,639","644,760","11,389,978","32,462,370","7,979,977","6,062,314","10,884,134","7,534,756","1,189","8,448,038","3,330,622","602,956","4,468,019","349,962","***","789,060"
"2006100000","2006年度","27208","大阪府 貝塚市","","0.71","15,898,395","11,099,902","812,251","3,768,114","2,999,739","1,891,200","25,056,711","283,219","3,494,418","9,060,972","1,713,308","1,443,743","3,757,082","2,146,839","0","3,018,546","1,200,450","0","1,801,869","42,689","***","220,787"
"2006100000","2006年度","27209","大阪府 守口市","","0.81","29,003,004","22,358,116","1,302,576","4,825,157","7,573,076","3,551,300","51,013,095","478,755","5,867,735","20,845,038","3,878,627","2,522,316","6,369,410","8,074,486","199","4,622,609","2,670,275","0","1,935,037","20,254","***","55,178"
"2006100000","2006年度","27210","大阪府 枚方市","","0.85","68,706,441","55,999,452","3,363,328","7,801,477","12,896,500","10,456,200","111,634,515","642,565","20,327,695","37,618,335","8,603,493","5,608,132","13,880,209","9,525,645","856","11,923,978","4,582,717","0","7,331,954","726,784","***","277,601"
