"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"","","","","/項目 コード","C620101","C620105","C620106","C620107","C620108","C620109","C620110","C620111","C620114","C620115","C620116","C620117","C620118","C620119","C620120","C620121","C620122"
"調査年 コード","調査年","地域 コード","地域","/項目","C620101_純付加価値額（民営）（農林漁業）【百万円】","C620105_純付加価値額（民営）（鉱業、採石業、砂利採取業）【百万円】","C620106_純付加価値額（民営）（建設業）【百万円】","C620107_純付加価値額（民営）（製造業）【百万円】","C620108_純付加価値額（民営）（電気・ガス・熱供給・水道業）【百万円】","C620109_純付加価値額（民営）（情報通信業）【百万円】","C620110_純付加価値額（民営）（運輸業、郵便業）【百万円】","C620111_純付加価値額（民営）（卸売業、小売業）【百万円】","C620114_純付加価値額（民営）（金融業、保険業）【百万円】","C620115_純付加価値額（民営）（不動産業、物品賃貸業）【百万円】","C620116_純付加価値額（民営）（学術研究、専門・技術サービス業）【百万円】","C620117_純付加価値額（民営）（宿泊業、飲食サービス業）【百万円】","C620118_純付加価値額（民営）（生活関連サービス業、娯楽業）【百万円】","C620119_純付加価値額（民営）（教育、学習支援業）【百万円】","C620120_純付加価値額（民営）（医療、福祉）【百万円】","C620121_純付加価値額（民営）（複合サービス事業）【百万円】","C620122_純付加価値額（民営）（サービス業（他に分類されないもの））【百万円】"
"2011100000","2011年度","27341","大阪府 忠岡町","","0","0","2,227","11,171","X","X","2,068","3,152","272","401","122","273","213","24","2,337","X","1,491"
"2011100000","2011年度","27361","大阪府 熊取町","","31","0","1,418","9,258","0","37","825","2,571","736","532","1,067","1,041","730","3,538","9,277","226","596"
"2011100000","2011年度","27362","大阪府 田尻町","","0","0","563","177","X","X","3,216","3,878","748","128","132","695","121","8","618","58","1,747"
"2011100000","2011年度","27366","大阪府 岬町","","0","0","1,293","1,590","X","X","549","1,309","219","44","14","429","422","556","3,681","117","620"
"2011100000","2011年度","27381","大阪府 太子町","","X","X","733","1,827","0","0","286","1,429","188","201","9","149","232","685","1,526","X","775"
"2011100000","2011年度","27382","大阪府 河南町","","122","0","942","2,854","0","X","614","1,413","204","253","192","137","180","158","1,419","111","617"
"2011100000","2011年度","27383","大阪府 千早赤阪村","","X","0","347","2,641","0","0","672","782","X","29","X","79","89","23","531","31","57"
"2011100000","2011年度","28100","兵庫県 神戸市","","2,113","0","136,902","610,484","34,825","91,353","227,893","775,053","231,238","117,011","116,243","134,602","79,886","97,025","312,025","10,943","170,252"
"2011100000","2011年度","28101","兵庫県 神戸市 東灘区","","270","0","11,828","78,406","394","2,695","47,606","137,994","16,859","12,477","4,833","8,670","7,477","23,310","30,998","795","20,185"
"2011100000","2011年度","28102","兵庫県 神戸市 灘区","","X","0","12,130","10,181","X","2,309","12,366","34,838","7,457","6,399","7,311","6,814","3,981","12,294","16,226","558","6,166"
"2011100000","2011年度","28105","兵庫県 神戸市 兵庫区","","X","0","18,267","237,518","X","7,697","15,251","61,643","9,812","7,243","20,332","8,035","8,568","1,641","29,145","825","19,993"
"2011100000","2011年度","28106","兵庫県 神戸市 長田区","","X","0","8,052","38,692","X","2,974","7,329","34,762","4,663","3,096","2,493","4,895","3,180","5,205","21,537","629","4,788"
"2011100000","2011年度","28107","兵庫県 神戸市 須磨区","","X","0","5,541","4,598","0","206","12,629","45,556","8,041","7,952","1,407","6,166","8,958","10,737","30,105","808","5,279"
"2011100000","2011年度","28108","兵庫県 神戸市 垂水区","","X","0","8,309","3,324","X","425","3,905","38,741","6,955","5,362","1,395","8,601","5,279","3,267","31,283","840","2,787"
"2011100000","2011年度","28109","兵庫県 神戸市 北区","","384","0","7,010","13,495","902","48","11,931","52,604","15,817","5,431","1,994","18,751","8,864","5,895","43,653","3,138","5,134"
"2011100000","2011年度","28110","兵庫県 神戸市 中央区","","162","0","47,767","84,630","10,789","72,309","96,178","296,138","148,733","63,266","57,837","64,786","25,998","21,041","71,917","1,695","93,319"
"2011100000","2011年度","28111","兵庫県 神戸市 西区","","886","0","17,999","139,640","X","2,691","20,698","72,777","12,901","5,785","18,640","7,883","7,582","13,637","37,162","1,654","12,600"
"2011100000","2011年度","33100","岡山県 岡山市","","1,990","172","84,656","210,805","12,487","38,562","77,044","304,359","116,358","42,684","38,361","38,995","43,011","57,158","168,654","7,045","75,512"
"2011100000","2011年度","33101","岡山県 岡山市 北区","","1,383","X","42,296","69,636","6,703","47,293","38,789","170,731","99,769","30,916","26,993","29,765","25,515","50,693","98,677","4,419","49,668"
"2011100000","2011年度","33102","岡山県 岡山市 中区","","127","X","12,003","27,336","X","3,043","12,583","28,990","7,461","3,546","5,792","2,333","5,558","3,768","28,655","734","7,342"
"2011100000","2011年度","33103","岡山県 岡山市 東区","","126","0","6,347","55,189","X","446","9,297","28,207","4,568","1,068","1,438","2,223","3,766","999","15,587","1,035","5,039"
"2011100000","2011年度","33104","岡山県 岡山市 南区","","352","0","24,011","58,644","2,771","-12,220","16,374","76,430","4,560","7,154","4,138","4,675","8,172","1,699","25,736","857","13,463"
"2011100000","2011年度","34100","広島県 広島市","","2,090","159","187,982","304,038","47,290","171,618","136,578","652,547","211,179","111,837","77,189","74,654","74,453","62,651","216,071","13,406","151,946"
"2011100000","2011年度","34101","広島県 広島市 中区","","791","0","71,537","21,673","34,324","123,046","20,215","216,500","135,232","52,257","34,902","31,981","21,800","10,821","56,668","3,871","67,023"
"2011100000","2011年度","34102","広島県 広島市 東区","","0","0","18,721","4,201","X","8,320","18,969","36,063","28,410","4,625","7,641","5,126","3,556","6,437","18,575","744","7,435"
"2011100000","2011年度","34103","広島県 広島市 南区","","154","0","22,918","89,030","6,423","22,645","35,477","105,396","17,727","14,570","8,928","12,863","11,436","10,985","29,903","1,299","29,023"
"2011100000","2011年度","34104","広島県 広島市 西区","","387","X","32,755","64,250","2,058","14,904","23,056","156,216","10,732","19,187","14,839","8,643","10,090","7,075","28,564","1,322","22,047"
"2011100000","2011年度","34105","広島県 広島市 安佐南区","","207","0","18,439","22,304","1,672","1,883","15,123","71,735","7,905","9,808","5,529","8,072","11,995","16,058","30,192","2,491","12,767"
"2011100000","2011年度","34106","広島県 広島市 安佐北区","","291","X","11,002","46,307","1,777","267","10,192","26,192","4,478","3,719","1,355","2,968","4,032","3,530","19,502","1,576","5,352"
"2011100000","2011年度","34107","広島県 広島市 安芸区","","85","0","3,294","39,919","X","172","6,436","13,820","1,522","1,226","1,899","1,190","1,591","1,957","10,602","1,117","3,736"
"2011100000","2011年度","34108","広島県 広島市 佐伯区","","174","0","9,317","16,352","X","382","7,110","26,626","5,174","6,444","2,096","3,811","9,954","5,787","22,064","986","4,563"
"2011100000","2011年度","40100","福岡県 北九州市","","872","1,008","149,960","290,510","8,773","47,368","134,555","336,312","88,383","47,246","52,393","52,200","38,468","38,479","235,667","5,180","99,151"
"2011100000","2011年度","40101","福岡県 北九州市 門司区","","40","186","12,115","27,640","X","644","37,598","42,278","3,773","1,533","2,760","5,232","3,062","1,989","25,183","640","4,315"
"2011100000","2011年度","40103","福岡県 北九州市 若松区","","411","0","11,306","60,242","566","289","15,592","22,495","3,135","3,822","5,588","5,039","1,796","2,825","14,646","509","8,643"
"2011100000","2011年度","40105","福岡県 北九州市 戸畑区","","X","277","32,069","37,539","2,938","5,999","12,688","19,566","2,814","2,960","10,358","2,545","1,621","4,124","14,623","372","16,049"
"2011100000","2011年度","40106","福岡県 北九州市 小倉北区","","112","0","26,482","52,658","4,363","24,028","38,817","116,193","53,317","20,660","16,954","17,184","13,475","8,650","56,019","1,338","34,726"
"2011100000","2011年度","40107","福岡県 北九州市 小倉南区","","259","X","22,344","33,077","120","864","9,920","51,153","5,872","6,434","2,786","5,732","6,195","6,666","47,669","732","7,612"
"2011100000","2011年度","40108","福岡県 北九州市 八幡東区","","0","0","11,992","16,337","X","11,626","5,350","23,123","4,238","3,251","3,746","4,079","2,601","2,822","20,572","465","12,128"
"2011100000","2011年度","40109","福岡県 北九州市 八幡西区","","X","X","33,652","63,016","616","3,920","14,591","61,502","15,233","8,586","10,201","12,388","9,718","11,403","56,955","1,124","15,677"
"2011100000","2011年度","40130","福岡県 福岡市","","3,035","187","273,191","144,236","17,526","394,884","228,307","1,001,243","390,728","173,152","170,585","140,622","157,753","122,321","331,902","12,057","236,564"
"2011100000","2011年度","40131","福岡県 福岡市 東区","","1,672","X","22,108","27,236","3,237","5,887","89,577","124,054","12,227","10,078","6,026","10,629","12,056","35,717","58,020","2,071","20,320"
"2011100000","2011年度","40132","福岡県 福岡市 博多区","","624","72","119,570","64,750","11,198","158,083","86,868","456,643","117,620","75,120","49,147","49,587","79,015","12,076","56,636","2,149","113,568"
"2011100000","2011年度","40133","福岡県 福岡市 中央区","","242","0","67,959","15,533","2,155","181,718","24,295","277,231","233,278","60,857","92,279","52,285","42,949","17,065","60,942","3,055","71,284"
"2011100000","2011年度","40134","福岡県 福岡市 南区","","106","0","26,182","15,224","X","4,565","7,328","47,947","8,408","9,464","9,135","8,838","6,691","8,806","53,719","1,249","7,351"
"2011100000","2011年度","40135","福岡県 福岡市 西区","","253","X","13,614","11,654","455","1,194","8,954","44,763","5,626","5,096","5,552","7,749","6,693","13,658","40,729","1,473","8,189"
"2011100000","2011年度","40136","福岡県 福岡市 城南区","","X","X","7,842","1,553","X","1,142","4,696","16,867","1,925","3,741","1,793","3,631","3,132","20,984","25,499","733","1,684"
"2011100000","2011年度","40137","福岡県 福岡市 早良区","","X","0","15,915","8,286","341","42,295","6,589","33,737","11,644","8,795","6,654","7,903","7,217","14,014","36,356","1,328","14,168"
"2011100000","2011年度","43100","熊本県 熊本市","","3,599","50","79,496","90,295","2,403","44,360","42,924","255,408","113,763","37,312","36,202","46,854","42,858","46,165","170,995","9,408","110,989"
"2011100000","2011年度","43101","熊本県 熊本市 中央区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2011100000","2011年度","43102","熊本県 熊本市 東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2011100000","2011年度","43103","熊本県 熊本市 西区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2011100000","2011年度","43104","熊本県 熊本市 南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2011100000","2011年度","43105","熊本県 熊本市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
