"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"","","","","/項目 コード","A1101","A161001","A6108","B1102","B1103","B1104","B1105","B1106","B1107","B1201","B120103","#A01202","#A03504","#A03505","#A03506","#B01301"
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","A161001_未婚者割合（15歳以上人口）【％】","A6108_昼夜間人口比率【％】","B1102_総面積（北方地域及び竹島を含む）【ｈａ】","B1103_可住地面積【ｈａ】","B1104_主要湖沼面積【ｈａ】","B1105_林野面積【ｈａ】","B1106_森林面積【ｈａ】","B1107_森林以外の草生地面積【ｈａ】","B1201_評価総地積（課税対象土地）【ｍ2】","B120103_評価総地積（宅地）【ｍ2】","#A01202_可住地面積１km2当たり人口密度【人】","#A03504_15歳未満人口割合【％】","#A03505_15～64歳人口割合【％】","#A03506_65歳以上人口割合【％】","#B01301_可住地面積割合【％】"
"2003100000","2003年度","14115","神奈川県 横浜市 栄区","","***","***","***","1,848","1,494","0","***","***","***","-","-","***","***","***","***","80.8"
"2003100000","2003年度","14116","神奈川県 横浜市 泉区","","***","***","***","2,355","2,169","0","***","***","***","-","-","***","***","***","***","92.1"
"2003100000","2003年度","14117","神奈川県 横浜市 青葉区","","***","***","***","3,515","3,254","0","***","***","***","-","-","***","***","***","***","92.6"
"2003100000","2003年度","14118","神奈川県 横浜市 都筑区","","***","***","***","2,794","2,634","0","***","***","***","-","-","***","***","***","***","94.3"
"2003100000","2003年度","14130","神奈川県 川崎市","","***","***","***","14,270","13,478","0","***","***","***","90,819,251","70,333,515","***","***","***","***","94.4"
"2003100000","2003年度","14131","神奈川県 川崎市 川崎区","","***","***","***","3,921","3,921","0","***","***","***","-","-","***","***","***","***","100.0"
"2003100000","2003年度","14132","神奈川県 川崎市 幸区","","***","***","***","1,005","1,005","0","***","***","***","-","-","***","***","***","***","100.0"
"2003100000","2003年度","14133","神奈川県 川崎市 中原区","","***","***","***","1,470","1,464","0","***","***","***","-","-","***","***","***","***","99.6"
"2003100000","2003年度","14134","神奈川県 川崎市 高津区","","***","***","***","1,636","1,534","0","***","***","***","-","-","***","***","***","***","93.8"
"2003100000","2003年度","14135","神奈川県 川崎市 多摩区","","***","***","***","2,049","1,873","0","***","***","***","-","-","***","***","***","***","91.4"
"2003100000","2003年度","14136","神奈川県 川崎市 宮前区","","***","***","***","1,861","1,737","0","***","***","***","-","-","***","***","***","***","93.3"
"2003100000","2003年度","14137","神奈川県 川崎市 麻生区","","***","***","***","2,328","1,944","0","***","***","***","-","-","***","***","***","***","83.5"
"2003100000","2003年度","14150","神奈川県 相模原市","","***","***","***","32,885","13,904","0","***","***","***","149,878,667","45,613,516","***","***","***","***","42.3"
"2003100000","2003年度","14151","神奈川県 相模原市 緑区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","14152","神奈川県 相模原市 中央区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","14153","神奈川県 相模原市 南区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","15100","新潟県 新潟市","","***","***","***","72,609","66,976","137","***","***","***","514,423,572","111,488,587","***","***","***","***","92.2"
"2003100000","2003年度","15101","新潟県 新潟市 北区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","15102","新潟県 新潟市 東区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","15103","新潟県 新潟市 中央区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","15104","新潟県 新潟市 江南区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","15105","新潟県 新潟市 秋葉区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","15106","新潟県 新潟市 南区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","15107","新潟県 新潟市 西区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","15108","新潟県 新潟市 西蒲区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","22100","静岡県 静岡市","","***","***","***","141,177","33,060","0","***","***","***","805,362,300","66,326,878","***","***","***","***","23.4"
"2003100000","2003年度","22101","静岡県 静岡市 葵区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","22102","静岡県 静岡市 駿河区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","22103","静岡県 静岡市 清水区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","22130","静岡県 浜松市","","***","***","***","151,117","48,575","661","***","***","***","644,514,618","95,579,502","***","***","***","***","32.1"
"2003100000","2003年度","22138","静岡県 浜松市 中央区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","22139","静岡県 浜松市 浜名区","","***","***","***","-","-","-","***","***","***","-","-","***","***","***","***","-"
"2003100000","2003年度","22140","静岡県 浜松市 天竜区","","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***","-"
"2003100000","2003年度","23100","愛知県 名古屋市","","***","***","***","32,645","31,433","0","***","***","***","185,484,710","141,230,892","***","***","***","***","96.3"
"2003100000","2003年度","23101","愛知県 名古屋市 千種区","","***","***","***","1,824","1,723","0","***","***","***","8,699,129","8,233,557","***","***","***","***","94.5"
"2003100000","2003年度","23102","愛知県 名古屋市 東区","","***","***","***","772","772","0","***","***","***","4,304,140","4,190,717","***","***","***","***","100.0"
"2003100000","2003年度","23103","愛知県 名古屋市 北区","","***","***","***","1,756","1,756","0","***","***","***","9,634,698","8,423,101","***","***","***","***","100.0"
"2003100000","2003年度","23104","愛知県 名古屋市 西区","","***","***","***","1,790","1,790","0","***","***","***","10,381,505","9,039,903","***","***","***","***","100.0"
"2003100000","2003年度","23105","愛知県 名古屋市 中村区","","***","***","***","1,632","1,632","0","***","***","***","9,933,835","8,175,135","***","***","***","***","100.0"
"2003100000","2003年度","23106","愛知県 名古屋市 中区","","***","***","***","936","936","0","***","***","***","4,293,584","4,236,185","***","***","***","***","100.0"
"2003100000","2003年度","23107","愛知県 名古屋市 昭和区","","***","***","***","1,093","1,069","0","***","***","***","6,801,909","6,520,331","***","***","***","***","97.8"
"2003100000","2003年度","23108","愛知県 名古屋市 瑞穂区","","***","***","***","1,123","1,109","0","***","***","***","7,220,011","6,713,024","***","***","***","***","98.8"
"2003100000","2003年度","23109","愛知県 名古屋市 熱田区","","***","***","***","816","816","0","***","***","***","4,377,667","3,795,781","***","***","***","***","100.0"
"2003100000","2003年度","23110","愛知県 名古屋市 中川区","","***","***","***","3,201","3,201","0","***","***","***","19,280,313","13,096,288","***","***","***","***","100.0"
"2003100000","2003年度","23111","愛知県 名古屋市 港区","","***","***","***","4,567","4,567","0","***","***","***","24,240,808","16,893,129","***","***","***","***","100.0"
"2003100000","2003年度","23112","愛知県 名古屋市 南区","","***","***","***","1,847","1,847","0","***","***","***","11,459,784","9,762,363","***","***","***","***","100.0"
"2003100000","2003年度","23113","愛知県 名古屋市 守山区","","***","***","***","3,399","2,920","0","***","***","***","18,447,517","10,796,364","***","***","***","***","85.9"
"2003100000","2003年度","23114","愛知県 名古屋市 緑区","","***","***","***","3,786","3,561","0","***","***","***","23,997,004","14,964,512","***","***","***","***","94.1"
"2003100000","2003年度","23115","愛知県 名古屋市 名東区","","***","***","***","1,942","1,787","0","***","***","***","10,552,241","8,199,070","***","***","***","***","92.0"
"2003100000","2003年度","23116","愛知県 名古屋市 天白区","","***","***","***","2,161","1,947","0","***","***","***","11,860,565","8,191,432","***","***","***","***","90.1"
"2003100000","2003年度","26100","京都府 京都市","","***","***","***","82,790","21,657","0","***","***","***","331,490,807","79,297,059","***","***","***","***","26.2"
"2003100000","2003年度","26101","京都府 京都市 北区","","***","***","***","9,492","1,605","0","***","***","***","-","-","***","***","***","***","16.9"
"2003100000","2003年度","26102","京都府 京都市 上京区","","***","***","***","711","711","0","***","***","***","-","-","***","***","***","***","100.0"
"2003100000","2003年度","26103","京都府 京都市 左京区","","***","***","***","24,688","3,187","0","***","***","***","-","-","***","***","***","***","12.9"
"2003100000","2003年度","26104","京都府 京都市 中京区","","***","***","***","738","738","0","***","***","***","-","-","***","***","***","***","100.0"
"2003100000","2003年度","26105","京都府 京都市 東山区","","***","***","***","746","595","0","***","***","***","-","-","***","***","***","***","79.8"
"2003100000","2003年度","26106","京都府 京都市 下京区","","***","***","***","682","682","0","***","***","***","-","-","***","***","***","***","100.0"
"2003100000","2003年度","26107","京都府 京都市 南区","","***","***","***","1,578","1,578","0","***","***","***","-","-","***","***","***","***","100.0"
"2003100000","2003年度","26108","京都府 京都市 右京区","","***","***","***","29,195","3,815","0","***","***","***","-","-","***","***","***","***","13.1"
"2003100000","2003年度","26109","京都府 京都市 伏見区","","***","***","***","6,162","4,742","0","***","***","***","-","-","***","***","***","***","77.0"
"2003100000","2003年度","26110","京都府 京都市 山科区","","***","***","***","2,878","1,499","0","***","***","***","-","-","***","***","***","***","52.1"
"2003100000","2003年度","26111","京都府 京都市 西京区","","***","***","***","5,920","2,505","0","***","***","***","-","-","***","***","***","***","42.3"
"2003100000","2003年度","27100","大阪府 大阪市","","***","***","***","22,196","22,196","0","***","***","***","109,161,390","103,080,131","***","***","***","***","100.0"
"2003100000","2003年度","27102","大阪府 大阪市 都島区","","***","***","***","605","605","0","***","***","***","2,880,152","2,866,179","***","***","***","***","100.0"
"2003100000","2003年度","27103","大阪府 大阪市 福島区","","***","***","***","467","467","0","***","***","***","2,379,356","2,290,768","***","***","***","***","100.0"
"2003100000","2003年度","27104","大阪府 大阪市 此花区","","***","***","***","1,589","1,589","0","***","***","***","4,912,969","4,884,540","***","***","***","***","100.0"
"2003100000","2003年度","27106","大阪府 大阪市 西区","","***","***","***","520","520","0","***","***","***","2,585,055","2,575,973","***","***","***","***","100.0"
"2003100000","2003年度","27107","大阪府 大阪市 港区","","***","***","***","790","790","0","***","***","***","2,358,395","2,348,799","***","***","***","***","100.0"
"2003100000","2003年度","27108","大阪府 大阪市 大正区","","***","***","***","943","943","0","***","***","***","3,600,849","3,567,998","***","***","***","***","100.0"
"2003100000","2003年度","27109","大阪府 大阪市 天王寺区","","***","***","***","480","480","0","***","***","***","1,962,441","1,889,743","***","***","***","***","100.0"
"2003100000","2003年度","27111","大阪府 大阪市 浪速区","","***","***","***","437","437","0","***","***","***","1,794,542","1,787,526","***","***","***","***","100.0"
"2003100000","2003年度","27113","大阪府 大阪市 西淀川区","","***","***","***","1,423","1,423","0","***","***","***","6,881,100","6,510,448","***","***","***","***","100.0"
"2003100000","2003年度","27114","大阪府 大阪市 東淀川区","","***","***","***","1,326","1,326","0","***","***","***","5,376,140","5,112,698","***","***","***","***","100.0"
